Concept,Taxonomy,Value,Filing Date,End Date,Unit,Fiscal Period,Form Type,Accession Number
PropertyPlantAndEquipmentNet,us-gaap,135591000000,2025-04-30,2024-06-30,USD,Q3,10-Q,0000950170-25-061046
PropertyPlantAndEquipmentNet,us-gaap,135591000000,2025-07-30,2024-06-30,USD,FY,10-K,0000950170-25-100235
PropertyPlantAndEquipmentNet,us-gaap,152863000000,2024-10-30,2024-09-30,USD,Q1,10-Q,0000950170-24-118967
PropertyPlantAndEquipmentNet,us-gaap,166902000000,2025-01-29,2024-12-31,USD,Q2,10-Q,0000950170-25-010491
PropertyPlantAndEquipmentNet,us-gaap,183939000000,2025-04-30,2025-03-31,USD,Q3,10-Q,0000950170-25-061046
PropertyPlantAndEquipmentNet,us-gaap,204966000000,2025-07-30,2025-06-30,USD,FY,10-K,0000950170-25-100235
RecognitionOfDeferredRevenue,us-gaap,25426000000,2011-07-28,2009-06-30,USD,FY,10-K,0001193125-11-200680
RecognitionOfDeferredRevenue,us-gaap,6237000000,2010-10-28,2009-09-30,USD,Q1,10-Q,0001193125-10-239825
RecognitionOfDeferredRevenue,us-gaap,15363000000,2011-01-27,2009-12-31,USD,Q2,10-Q,0001193125-11-015947
RecognitionOfDeferredRevenue,us-gaap,9126000000,2011-01-27,2009-12-31,USD,Q2,10-Q,0001193125-11-015947
RecognitionOfDeferredRevenue,us-gaap,21758000000,2011-04-28,2010-03-31,USD,Q3,10-Q,0001193125-11-115186
RecognitionOfDeferredRevenue,us-gaap,6395000000,2011-04-28,2010-03-31,USD,Q3,10-Q,0001193125-11-115186
RecognitionOfDeferredRevenue,us-gaap,28813000000,2011-07-28,2010-06-30,USD,FY,10-K,0001193125-11-200680
RecognitionOfDeferredRevenue,us-gaap,28813000000,2012-07-26,2010-06-30,USD,FY,10-K,0001193125-12-316848
RecognitionOfDeferredRevenue,us-gaap,6862000000,2010-10-28,2010-09-30,USD,Q1,10-Q,0001193125-10-239825
RecognitionOfDeferredRevenue,us-gaap,6862000000,2011-10-20,2010-09-30,USD,Q1,10-Q,0001193125-11-276022
RecognitionOfDeferredRevenue,us-gaap,14163000000,2011-01-27,2010-12-31,USD,Q2,10-Q,0001193125-11-015947
RecognitionOfDeferredRevenue,us-gaap,14163000000,2012-01-27,2010-12-31,USD,Q2,10-Q/A,0001193125-12-026864
RecognitionOfDeferredRevenue,us-gaap,7301000000,2011-01-27,2010-12-31,USD,Q2,10-Q,0001193125-11-015947
RecognitionOfDeferredRevenue,us-gaap,7301000000,2012-01-27,2010-12-31,USD,Q2,10-Q/A,0001193125-12-026864
RecognitionOfDeferredRevenue,us-gaap,21189000000,2011-04-28,2011-03-31,USD,Q3,10-Q,0001193125-11-115186
RecognitionOfDeferredRevenue,us-gaap,21189000000,2012-04-19,2011-03-31,USD,Q3,10-Q,0001193125-12-170665
RecognitionOfDeferredRevenue,us-gaap,7026000000,2011-04-28,2011-03-31,USD,Q3,10-Q,0001193125-11-115186
RecognitionOfDeferredRevenue,us-gaap,7026000000,2012-04-19,2011-03-31,USD,Q3,10-Q,0001193125-12-170665
RecognitionOfDeferredRevenue,us-gaap,28935000000,2011-07-28,2011-06-30,USD,FY,10-K,0001193125-11-200680
RecognitionOfDeferredRevenue,us-gaap,28935000000,2012-07-26,2011-06-30,USD,FY,10-K,0001193125-12-316848
RecognitionOfDeferredRevenue,us-gaap,28935000000,2013-07-30,2011-06-30,USD,FY,10-K,0001193125-13-310206
RecognitionOfDeferredRevenue,us-gaap,28935000000,2013-11-26,2011-06-30,USD,FY,8-K,0001193125-13-455144
RecognitionOfDeferredRevenue,us-gaap,7653000000,2011-10-20,2011-09-30,USD,Q1,10-Q,0001193125-11-276022
RecognitionOfDeferredRevenue,us-gaap,7653000000,2012-10-18,2011-09-30,USD,Q1,10-Q,0001193125-12-427209
RecognitionOfDeferredRevenue,us-gaap,15710000000,2012-01-27,2011-12-31,USD,Q2,10-Q/A,0001193125-12-026864
RecognitionOfDeferredRevenue,us-gaap,15710000000,2013-01-24,2011-12-31,USD,Q2,10-Q,0001193125-13-022207
RecognitionOfDeferredRevenue,us-gaap,8057000000,2012-01-27,2011-12-31,USD,Q2,10-Q/A,0001193125-12-026864
RecognitionOfDeferredRevenue,us-gaap,8057000000,2013-01-24,2011-12-31,USD,Q2,10-Q,0001193125-13-022207
RecognitionOfDeferredRevenue,us-gaap,23993000000,2012-04-19,2012-03-31,USD,Q3,10-Q,0001193125-12-170665
RecognitionOfDeferredRevenue,us-gaap,23993000000,2013-04-18,2012-03-31,USD,Q3,10-Q,0001193125-13-160748
RecognitionOfDeferredRevenue,us-gaap,8283000000,2012-04-19,2012-03-31,USD,Q3,10-Q,0001193125-12-170665
RecognitionOfDeferredRevenue,us-gaap,8283000000,2013-04-18,2012-03-31,USD,Q3,10-Q,0001193125-13-160748
RecognitionOfDeferredRevenue,us-gaap,33347000000,2012-07-26,2012-06-30,USD,FY,10-K,0001193125-12-316848
RecognitionOfDeferredRevenue,us-gaap,33347000000,2013-07-30,2012-06-30,USD,FY,10-K,0001193125-13-310206
RecognitionOfDeferredRevenue,us-gaap,33347000000,2013-11-26,2012-06-30,USD,FY,8-K,0001193125-13-455144
RecognitionOfDeferredRevenue,us-gaap,33347000000,2014-07-31,2012-06-30,USD,FY,10-K,0001193125-14-289961
RecognitionOfDeferredRevenue,us-gaap,8770000000,2012-10-18,2012-09-30,USD,Q1,10-Q,0001193125-12-427209
RecognitionOfDeferredRevenue,us-gaap,8770000000,2013-10-24,2012-09-30,USD,Q1,10-Q,0001193125-13-409855
RecognitionOfDeferredRevenue,us-gaap,19253000000,2013-01-24,2012-12-31,USD,Q2,10-Q,0001193125-13-022207
RecognitionOfDeferredRevenue,us-gaap,19253000000,2014-01-23,2012-12-31,USD,Q2,10-Q,0001193125-14-018634
RecognitionOfDeferredRevenue,us-gaap,10483000000,2013-01-24,2012-12-31,USD,Q2,10-Q,0001193125-13-022207
RecognitionOfDeferredRevenue,us-gaap,10483000000,2014-01-23,2012-12-31,USD,Q2,10-Q,0001193125-14-018634
RecognitionOfDeferredRevenue,us-gaap,30852000000,2013-04-18,2013-03-31,USD,Q3,10-Q,0001193125-13-160748
RecognitionOfDeferredRevenue,us-gaap,30852000000,2014-04-24,2013-03-31,USD,Q3,10-Q,0001193125-14-157088
RecognitionOfDeferredRevenue,us-gaap,11599000000,2013-04-18,2013-03-31,USD,Q3,10-Q,0001193125-13-160748
RecognitionOfDeferredRevenue,us-gaap,11599000000,2014-04-24,2013-03-31,USD,Q3,10-Q,0001193125-14-157088
RecognitionOfDeferredRevenue,us-gaap,41921000000,2013-07-30,2013-06-30,USD,FY,10-K,0001193125-13-310206
RecognitionOfDeferredRevenue,us-gaap,41921000000,2013-11-26,2013-06-30,USD,FY,8-K,0001193125-13-455144
RecognitionOfDeferredRevenue,us-gaap,41921000000,2014-07-31,2013-06-30,USD,FY,10-K,0001193125-14-289961
RecognitionOfDeferredRevenue,us-gaap,41921000000,2015-07-31,2013-06-30,USD,FY,10-K,0001193125-15-272806
RecognitionOfDeferredRevenue,us-gaap,41921000000,2015-10-27,2013-06-30,USD,,8-K,0001193125-15-353706
RecognitionOfDeferredRevenue,us-gaap,9677000000,2013-10-24,2013-09-30,USD,Q1,10-Q,0001193125-13-409855
RecognitionOfDeferredRevenue,us-gaap,9677000000,2014-10-23,2013-09-30,USD,Q1,10-Q,0001193125-14-380252
RecognitionOfDeferredRevenue,us-gaap,20255000000,2014-01-23,2013-12-31,USD,Q2,10-Q,0001193125-14-018634
RecognitionOfDeferredRevenue,us-gaap,20255000000,2015-01-26,2013-12-31,USD,Q2,10-Q,0001193125-15-020351
RecognitionOfDeferredRevenue,us-gaap,10578000000,2014-01-23,2013-12-31,USD,Q2,10-Q,0001193125-14-018634
RecognitionOfDeferredRevenue,us-gaap,10578000000,2015-01-26,2013-12-31,USD,Q2,10-Q,0001193125-15-020351
RecognitionOfDeferredRevenue,us-gaap,30394000000,2014-04-24,2014-03-31,USD,Q3,10-Q,0001193125-14-157088
RecognitionOfDeferredRevenue,us-gaap,30394000000,2015-04-23,2014-03-31,USD,Q3,10-Q,0001193125-15-144151
RecognitionOfDeferredRevenue,us-gaap,10139000000,2014-04-24,2014-03-31,USD,Q3,10-Q,0001193125-14-157088
RecognitionOfDeferredRevenue,us-gaap,10139000000,2015-04-23,2014-03-31,USD,Q3,10-Q,0001193125-15-144151
RecognitionOfDeferredRevenue,us-gaap,41739000000,2014-07-31,2014-06-30,USD,FY,10-K,0001193125-14-289961
RecognitionOfDeferredRevenue,us-gaap,41739000000,2015-07-31,2014-06-30,USD,FY,10-K,0001193125-15-272806
RecognitionOfDeferredRevenue,us-gaap,41739000000,2015-10-27,2014-06-30,USD,,8-K,0001193125-15-353706
RecognitionOfDeferredRevenue,us-gaap,41739000000,2016-07-28,2014-06-30,USD,FY,10-K,0001193125-16-662209
RecognitionOfDeferredRevenue,us-gaap,10643000000,2014-10-23,2014-09-30,USD,Q1,10-Q,0001193125-14-380252
RecognitionOfDeferredRevenue,us-gaap,10643000000,2015-10-22,2014-09-30,USD,Q1,10-Q,0001193125-15-350718
RecognitionOfDeferredRevenue,us-gaap,22138000000,2015-01-26,2014-12-31,USD,Q2,10-Q,0001193125-15-020351
RecognitionOfDeferredRevenue,us-gaap,22138000000,2016-01-28,2014-12-31,USD,Q2,10-Q,0001193125-16-441821
RecognitionOfDeferredRevenue,us-gaap,11495000000,2015-01-26,2014-12-31,USD,Q2,10-Q,0001193125-15-020351
RecognitionOfDeferredRevenue,us-gaap,11495000000,2016-01-28,2014-12-31,USD,Q2,10-Q,0001193125-16-441821
RecognitionOfDeferredRevenue,us-gaap,33347000000,2015-04-23,2015-03-31,USD,Q3,10-Q,0001193125-15-144151
RecognitionOfDeferredRevenue,us-gaap,33347000000,2016-04-21,2015-03-31,USD,Q3,10-Q,0001193125-16-550254
RecognitionOfDeferredRevenue,us-gaap,11209000000,2015-04-23,2015-03-31,USD,Q3,10-Q,0001193125-15-144151
RecognitionOfDeferredRevenue,us-gaap,11209000000,2016-04-21,2015-03-31,USD,Q3,10-Q,0001193125-16-550254
RecognitionOfDeferredRevenue,us-gaap,44920000000,2015-07-31,2015-06-30,USD,FY,10-K,0001193125-15-272806
